Date,CustomerID,InvoiceID,ProductID,ProductName,Category,SubCategory,City,State,Zone,Qty,Rate,Amount,DiscountPct,NetAmount,PaymentMethod,SalesChannel
2023-07-27,CUST0284,INV101234,PROD0144,Product 144,Snacks,Chips,Indore,Madhya Pradesh,Central,8,64.1,512.8,0,512.8,Cash,Retail
2024-03-29,CUST0157,INV101235,PROD0054,Product 54,Snacks,Chocolates,Kolkata,West Bengal,East,9,77.03,693.27,0,693.27,Wallet,Distributor
2023-10-18,CUST0334,INV101236,PROD0192,Product 192,Bakery,Cake,Ahmedabad,Gujarat,West,12,50,600,12.5,525,Card,Distributor
2025-01-04,CUST0390,INV101237,PROD0122,Product 122,Electronics,Earphones,Jaipur,Rajasthan,North,9,554.12,4987.08,10,4488.37,UPI,Wholesale
2024-06-08,CUST0005,INV101238,PROD0155,Product 155,Beverages,Water,Bengaluru,Karnataka,South,15,64.61,969.15,5,920.69,Cash,Wholesale
2024-02-10,CUST0423,INV101239,PROD0164,Product 164,Produce,Fruits,Chennai,Tamil Nadu,South,16,141.29,2260.64,5,2147.61,Wallet,Wholesale
2024-11-01,CUST0069,INV101240,PROD0090,Product 90,Dairy,Cheese,Pune,Maharashtra,West,7,169.83,1188.81,5,1129.37,Cash,Retail
2024-04-06,CUST0434,INV101241,PROD0044,Product 44,Household,Detergent,Thane,Maharashtra,West,17,251.27,4271.59,10,3844.43,UPI,Online
2023-02-27,CUST0237,INV101242,PROD0035,Product 35,Beverages,Juice,Jaipur,Rajasthan,North,8,43.46,347.68,0,347.68,UPI,Retail
2023-06-13,CUST0363,INV101243,PROD0177,Product 177,Electronics,Power Bank,Bengaluru,Karnataka,South,2,2056.7,4113.4,0,4113.4,Wallet,Wholesale
2025-01-01,CUST0139,INV101244,PROD0096,Product 96,Household,Detergent,Pune,Maharashtra,West,18,53.85,969.3,0,969.3,Wallet,Distributor
2023-01-29,CUST0316,INV101245,PROD0080,Product 80,Snacks,Biscuits,Hyderabad,Telangana,South,24,40.15,963.6,5,915.42,Cash,Distributor
2023-07-29,CUST0301,INV101246,PROD0187,Product 187,Electronics,Charger,Indore,Madhya Pradesh,Central,4,1830.24,7320.96,5,6954.91,Cash,Distributor
2023-07-09,CUST0094,INV101247,PROD0046,Product 46,Bakery,Bread,Vadodara,Gujarat,West,18,224.36,4038.48,0,4038.48,Cash,Wholesale
2023-04-21,CUST0149,INV101248,PROD0004,Product 4,Dairy,Cheese,Chennai,Tamil Nadu,South,16,54.94,879.04,0,879.04,Net Banking,Retail
2024-06-22,CUST0274,INV101249,PROD0160,Product 160,Beverages,Tea,Kolkata,West Bengal,East,9,115.53,1039.77,0,1039.77,Cash,Distributor
2023-06-02,CUST0221,INV101250,PROD0026,Product 26,Produce,Fruits,Pune,Maharashtra,West,7,91.11,637.77,0,637.77,Net Banking,Retail
2023-02-02,CUST0280,INV101251,PROD0103,Product 103,Electronics,Charger,Pune,Maharashtra,West,10,1762.09,17620.9,0,17620.9,Card,Retail
2024-08-07,CUST0305,INV101252,PROD0086,Product 86,Household,Air Freshener,Bhopal,Madhya Pradesh,Central,15,397.49,5962.35,0,5962.35,Card,Retail
2023-12-14,CUST0185,INV101253,PROD0051,Product 51,Produce,Herbs,Nashik,Maharashtra,West,5,58.86,294.3,10,264.87,UPI,Retail
2023-09-07,CUST0239,INV101254,PROD0122,Product 122,Bakery,Bread,Pune,Maharashtra,West,9,155.09,1395.81,12.5,1221.33,UPI,Distributor
2023-04-02,CUST0070,INV101255,PROD0086,Product 86,Beverages,Tea,Patna,Bihar,East,12,97.44,1169.28,0,1169.28,Card,Distributor
2023-04-22,CUST0098,INV101256,PROD0193,Product 193,Beverages,Soda,Chennai,Tamil Nadu,South,6,115.85,695.1,12.5,608.21,Card,Retail
2025-06-24,CUST0105,INV101257,PROD0139,Product 139,Produce,Herbs,Pune,Maharashtra,West,9,58.76,528.84,0,528.84,Wallet,Distributor
2023-01-26,CUST0039,INV101258,PROD0168,Product 168,Produce,Vegetables,Hyderabad,Telangana,South,1,37.16,37.16,10,33.44,Card,Retail
2023-04-24,CUST0412,INV101259,PROD0065,Product 65,Bakery,Bun,Bhopal,Madhya Pradesh,Central,5,85.59,427.95,0,427.95,UPI,Distributor
2023-11-10,CUST0292,INV101260,PROD0043,Product 43,Snacks,Chocolates,Mumbai,Maharashtra,West,14,87.62,1226.68,5,1165.35,Net Banking,Online
2025-05-27,CUST0126,INV101261,PROD0105,Product 105,Beverages,Coffee,Ahmedabad,Gujarat,West,15,69.64,1044.6,0,1044.6,Cash,Online
2023-01-16,CUST0403,INV101262,PROD0034,Product 34,Personal Care,Toothpaste,Hyderabad,Telangana,South,16,172.95,2767.2,0,2767.2,UPI,Distributor
2023-05-26,CUST0074,INV101263,PROD0088,Product 88,Personal Care,Shampoo,Nashik,Maharashtra,West,16,82.83,1325.28,0,1325.28,Cash,Retail
2025-03-27,CUST0489,INV101264,PROD0188,Product 188,Beverages,Water,Jaipur,Rajasthan,North,8,53.54,428.32,5,406.9,Cash,Distributor
2024-11-21,CUST0432,INV101265,PROD0122,Product 122,Personal Care,Lotion,Thane,Maharashtra,West,18,192.92,3472.56,12.5,3038.49,UPI,Wholesale
2024-04-26,CUST0094,INV101266,PROD0108,Product 108,Bakery,Bun,Bengaluru,Karnataka,South,18,118.01,2124.18,5,2017.97,Card,Wholesale
2023-10-04,CUST0210,INV101267,PROD0021,Product 21,Electronics,Power Bank,Kanpur,Uttar Pradesh,North,1,1577.43,1577.43,0,1577.43,UPI,Wholesale
2023-05-15,CUST0486,INV101268,PROD0089,Product 89,Bakery,Bun,Bengaluru,Karnataka,South,20,221.19,4423.8,0,4423.8,Net Banking,Retail
2023-06-24,CUST0055,INV101269,PROD0028,Product 28,Snacks,Nuts,Kanpur,Uttar Pradesh,North,2,124.66,249.32,0,249.32,Wallet,Retail
2023-09-19,CUST0413,INV101270,PROD0111,Product 111,Produce,Herbs,Lucknow,Uttar Pradesh,North,2,79.75,159.5,0,159.5,Wallet,Distributor
2024-04-19,CUST0246,INV101271,PROD0143,Product 143,Produce,Herbs,Bhopal,Madhya Pradesh,Central,22,31.24,687.28,5,652.92,Card,Wholesale
2024-04-12,CUST0195,INV101272,PROD0016,Product 16,Beverages,Water,Visakhapatnam,Andhra Pradesh,South,1,133.25,133.25,12.5,116.59,Cash,Online
2024-08-08,CUST0133,INV101273,PROD0007,Product 7,Household,Air Freshener,Kanpur,Uttar Pradesh,North,17,139.13,2365.21,12.5,2069.56,UPI,Retail
2023-02-14,CUST0017,INV101274,PROD0126,Product 126,Dairy,Cheese,Delhi,Delhi,North,16,57.89,926.24,0,926.24,Net Banking,Online
2025-03-15,CUST0026,INV101275,PROD0104,Product 104,Household,Air Freshener,Thane,Maharashtra,West,17,84.54,1437.18,10,1293.46,Card,Wholesale
2024-04-04,CUST0167,INV101276,PROD0059,Product 59,Dairy,Butter,Visakhapatnam,Andhra Pradesh,South,11,134.88,1483.68,0,1483.68,Net Banking,Online
2023-11-23,CUST0484,INV101277,PROD0011,Product 11,Personal Care,Soap,Ahmedabad,Gujarat,West,17,232.26,3948.42,0,3948.42,Wallet,Distributor
2023-06-20,CUST0141,INV101278,PROD0111,Product 111,Personal Care,Shampoo,Mumbai,Maharashtra,West,8,126.76,1014.08,0,1014.08,Card,Retail
2023-01-02,CUST0103,INV101279,PROD0191,Product 191,Electronics,Charger,Mumbai,Maharashtra,West,18,1980.19,35643.42,10,32079.08,Cash,Online
2024-07-15,CUST0450,INV101280,PROD0054,Product 54,Household,Detergent,Pune,Maharashtra,West,17,283.28,4815.76,0,4815.76,UPI,Retail
2024-08-30,CUST0266,INV101281,PROD0097,Product 97,Household,Tissue,Indore,Madhya Pradesh,Central,2,95.81,191.62,0,191.62,Net Banking,Wholesale
2023-05-05,CUST0057,INV101282,PROD0157,Product 157,Beverages,Tea,Visakhapatnam,Andhra Pradesh,South,4,169.88,679.52,0,679.52,Wallet,Retail
2024-01-29,CUST0130,INV101283,PROD0031,Product 31,Produce,Fruits,Mumbai,Maharashtra,West,3,130.66,391.98,12.5,342.98,Wallet,Retail
2025-08-14,CUST0291,INV101284,PROD0193,Product 193,Personal Care,Shampoo,Hyderabad,Telangana,South,12,175.28,2103.36,0,2103.36,Net Banking,Wholesale
2023-11-04,CUST0234,INV101285,PROD0190,Product 190,Electronics,Earphones,Indore,Madhya Pradesh,Central,10,2421.27,24212.7,10,21791.43,UPI,Online
2023-02-11,CUST0279,INV101286,PROD0022,Product 22,Produce,Vegetables,Jaipur,Rajasthan,North,18,147.89,2662.02,0,2662.02,Net Banking,Wholesale
2025-06-30,CUST0026,INV101287,PROD0006,Product 6,Dairy,Cheese,Ahmedabad,Gujarat,West,10,46.78,467.8,0,467.8,Net Banking,Retail
2023-11-22,CUST0050,INV101288,PROD0186,Product 186,Household,Air Freshener,Delhi,Delhi,North,21,151.47,3180.87,0,3180.87,UPI,Retail
2025-02-16,CUST0048,INV101289,PROD0170,Product 170,Bakery,Bun,Surat,Gujarat,West,13,109.15,1418.95,0,1418.95,Wallet,Wholesale
2023-03-12,CUST0294,INV101290,PROD0080,Product 80,Personal Care,Soap,Kolkata,West Bengal,East,8,283.14,2265.12,5,2151.86,Cash,Retail
2023-01-31,CUST0186,INV101291,PROD0053,Product 53,Bakery,Cake,Jaipur,Rajasthan,North,18,109.77,1975.86,10,1778.27,Net Banking,Distributor
2023-10-18,CUST0229,INV101292,PROD0083,Product 83,Produce,Herbs,Thane,Maharashtra,West,11,37.1,408.1,0,408.1,Wallet,Online
2025-01-03,CUST0298,INV101293,PROD0181,Product 181,Dairy,Yogurt,Bhopal,Madhya Pradesh,Central,20,185.08,3701.6,0,3701.6,Net Banking,Wholesale
2025-04-09,CUST0028,INV101294,PROD0025,Product 25,Beverages,Water,Hyderabad,Telangana,South,18,48.17,867.06,0,867.06,Cash,Retail
2024-09-02,CUST0072,INV101295,PROD0181,Product 181,Snacks,Biscuits,Hyderabad,Telangana,South,9,63.03,567.27,12.5,496.36,Card,Distributor
2023-02-04,CUST0473,INV101296,PROD0197,Product 197,Dairy,Milk,Hyderabad,Telangana,South,10,79.23,792.3,5,752.68,Net Banking,Wholesale
2024-04-23,CUST0272,INV101297,PROD0089,Product 89,Snacks,Chocolates,Jaipur,Rajasthan,North,6,29.33,175.98,0,175.98,Cash,Wholesale
2023-12-19,CUST0117,INV101298,PROD0092,Product 92,Household,Air Freshener,Lucknow,Uttar Pradesh,North,15,376.02,5640.3,0,5640.3,Card,Wholesale
2025-03-01,CUST0233,INV101299,PROD0005,Product 5,Beverages,Juice,Delhi,Delhi,North,19,147.19,2796.61,0,2796.61,Card,Retail
2025-08-18,CUST0287,INV101300,PROD0036,Product 36,Bakery,Bread,Kanpur,Uttar Pradesh,North,6,95.21,571.26,0,571.26,UPI,Distributor
2023-10-21,CUST0036,INV101301,PROD0161,Product 161,Personal Care,Toothpaste,Nagpur,Maharashtra,West,16,111.55,1784.8,0,1784.8,Wallet,Retail
2023-08-13,CUST0341,INV101302,PROD0102,Product 102,Snacks,Chips,Pune,Maharashtra,West,7,29.35,205.45,10,184.9,Net Banking,Wholesale
2023-05-11,CUST0029,INV101303,PROD0068,Product 68,Produce,Vegetables,Mumbai,Maharashtra,West,19,148.48,2821.12,0,2821.12,UPI,Retail
2025-01-10,CUST0288,INV101304,PROD0063,Product 63,Personal Care,Lotion,Delhi,Delhi,North,9,92.16,829.44,12.5,725.76,UPI,Retail
2023-03-12,CUST0451,INV101305,PROD0191,Product 191,Personal Care,Shampoo,Hyderabad,Telangana,South,13,121.89,1584.57,0,1584.57,Wallet,Distributor
2023-01-12,CUST0180,INV101306,PROD0023,Product 23,Personal Care,Soap,Jaipur,Rajasthan,North,16,79.6,1273.6,5,1209.92,Wallet,Online
2023-11-16,CUST0255,INV101307,PROD0189,Product 189,Produce,Vegetables,Surat,Gujarat,West,3,82.68,248.04,12.5,217.04,Card,Online
2024-03-05,CUST0196,INV101308,PROD0186,Product 186,Beverages,Juice,Chennai,Tamil Nadu,South,21,80.45,1689.45,0,1689.45,Card,Distributor
2023-12-07,CUST0113,INV101309,PROD0163,Product 163,Dairy,Yogurt,Mumbai,Maharashtra,West,8,74.86,598.88,0,598.88,UPI,Retail
2025-05-15,CUST0122,INV101310,PROD0002,Product 2,Bakery,Pastry,Kolkata,West Bengal,East,6,63.95,383.7,0,383.7,Cash,Distributor
2024-05-17,CUST0077,INV101311,PROD0067,Product 67,Household,Tissue,Kanpur,Uttar Pradesh,North,5,318.53,1592.65,0,1592.65,Net Banking,Retail
2025-04-25,CUST0210,INV101312,PROD0137,Product 137,Personal Care,Shampoo,Surat,Gujarat,West,10,123.64,1236.4,0,1236.4,UPI,Wholesale
2025-05-17,CUST0235,INV101313,PROD0172,Product 172,Personal Care,Lotion,Patna,Bihar,East,10,41.27,412.7,10,371.43,UPI,Distributor
2023-10-10,CUST0215,INV101314,PROD0181,Product 181,Produce,Vegetables,Indore,Madhya Pradesh,Central,6,28.07,168.42,0,168.42,Card,Wholesale
2025-03-20,CUST0040,INV101315,PROD0160,Product 160,Electronics,Adapter,Kanpur,Uttar Pradesh,North,16,1310.57,20969.12,0,20969.12,Net Banking,Online
2024-10-16,CUST0320,INV101316,PROD0076,Product 76,Electronics,Adapter,Delhi,Delhi,North,9,2271.75,20445.75,0,20445.75,Card,Retail
2024-05-27,CUST0107,INV101317,PROD0093,Product 93,Beverages,Tea,Bhopal,Madhya Pradesh,Central,20,87.54,1750.8,0,1750.8,UPI,Online
2025-06-03,CUST0290,INV101318,PROD0124,Product 124,Dairy,Cheese,Hyderabad,Telangana,South,17,181.84,3091.28,0,3091.28,Card,Online
2024-07-14,CUST0140,INV101319,PROD0054,Product 54,Dairy,Milk,Lucknow,Uttar Pradesh,North,8,25.64,205.12,0,205.12,Net Banking,Distributor
2024-09-11,CUST0079,INV101320,PROD0029,Product 29,Personal Care,Soap,Surat,Gujarat,West,19,263.3,5002.7,12.5,4377.36,Net Banking,Online
2023-01-18,CUST0378,INV101321,PROD0193,Product 193,Bakery,Cake,Nagpur,Maharashtra,West,3,80.38,241.14,12.5,211,Cash,Wholesale
2024-11-17,CUST0497,INV101322,PROD0103,Product 103,Dairy,Butter,Delhi,Delhi,North,22,65.42,1439.24,0,1439.24,UPI,Retail
2024-06-27,CUST0364,INV101323,PROD0157,Product 157,Electronics,Charger,Kanpur,Uttar Pradesh,North,14,2158.43,30218.02,10,27196.22,Wallet,Retail
2023-08-19,CUST0076,INV101324,PROD0119,Product 119,Household,Detergent,Bhopal,Madhya Pradesh,Central,21,74.39,1562.19,0,1562.19,Card,Online
2024-08-23,CUST0173,INV101325,PROD0174,Product 174,Dairy,Cheese,Delhi,Delhi,North,20,62.69,1253.8,12.5,1097.08,Wallet,Online
2023-12-22,CUST0411,INV101326,PROD0108,Product 108,Beverages,Soda,Indore,Madhya Pradesh,Central,14,55.91,782.74,0,782.74,Cash,Retail
2025-04-14,CUST0434,INV101327,PROD0026,Product 26,Snacks,Chips,Chennai,Tamil Nadu,South,12,100,1200,12.5,1050,UPI,Wholesale
2023-09-11,CUST0450,INV101328,PROD0095,Product 95,Dairy,Cheese,Jaipur,Rajasthan,North,12,176.55,2118.6,0,2118.6,UPI,Wholesale
2023-01-05,CUST0442,INV101329,PROD0008,Product 8,Snacks,Chocolates,Pune,Maharashtra,West,21,130.57,2741.97,0,2741.97,Cash,Distributor
2023-02-24,CUST0422,INV101330,PROD0062,Product 62,Electronics,Charger,Bengaluru,Karnataka,South,4,1463.69,5854.76,5,5562.02,Wallet,Distributor
2024-07-17,CUST0030,INV101331,PROD0052,Product 52,Personal Care,Soap,Kolkata,West Bengal,East,9,139.38,1254.42,0,1254.42,UPI,Distributor
2025-08-18,CUST0424,INV101332,PROD0152,Product 152,Beverages,Tea,Delhi,Delhi,North,13,138.3,1797.9,0,1797.9,Cash,Retail
2025-02-07,CUST0007,INV101333,PROD0054,Product 54,Dairy,Yogurt,Bengaluru,Karnataka,South,6,139.46,836.76,12.5,732.16,Card,Retail
2025-03-10,CUST0354,INV101334,PROD0128,Product 128,Snacks,Chocolates,Kanpur,Uttar Pradesh,North,19,26.95,512.05,0,512.05,Net Banking,Retail
2025-01-09,CUST0384,INV101335,PROD0027,Product 27,Produce,Fruits,Nagpur,Maharashtra,West,13,18.39,239.07,0,239.07,Wallet,Retail
2025-06-07,CUST0260,INV101336,PROD0067,Product 67,Snacks,Nuts,Patna,Bihar,East,21,69.75,1464.75,10,1318.28,Wallet,Online
2023-08-17,CUST0187,INV101337,PROD0003,Product 3,Snacks,Chips,Kolkata,West Bengal,East,22,59.73,1314.06,0,1314.06,Net Banking,Online
2024-07-25,CUST0173,INV101338,PROD0136,Product 136,Personal Care,Soap,Mumbai,Maharashtra,West,1,179.8,179.8,0,179.8,Net Banking,Wholesale
2024-09-05,CUST0271,INV101339,PROD0174,Product 174,Electronics,Earphones,Vadodara,Gujarat,West,15,1502.54,22538.1,0,22538.1,Card,Distributor
2024-03-12,CUST0390,INV101340,PROD0015,Product 15,Household,Air Freshener,Bengaluru,Karnataka,South,24,97.78,2346.72,5,2229.38,Net Banking,Retail
2024-11-24,CUST0015,INV101341,PROD0142,Product 142,Snacks,Chocolates,Hyderabad,Telangana,South,15,22.62,339.3,0,339.3,Card,Wholesale
2024-07-02,CUST0306,INV101342,PROD0195,Product 195,Produce,Vegetables,Vadodara,Gujarat,West,17,90.54,1539.18,0,1539.18,Net Banking,Retail
2024-07-27,CUST0102,INV101343,PROD0125,Product 125,Bakery,Cake,Pune,Maharashtra,West,3,127.67,383.01,0,383.01,Net Banking,Distributor
2024-11-20,CUST0443,INV101344,PROD0028,Product 28,Beverages,Coffee,Lucknow,Uttar Pradesh,North,16,126.19,2019.04,0,2019.04,Wallet,Retail
2023-01-16,CUST0371,INV101345,PROD0184,Product 184,Bakery,Bun,Patna,Bihar,East,21,87.35,1834.35,10,1650.92,Wallet,Retail
2025-06-16,CUST0087,INV101346,PROD0167,Product 167,Dairy,Butter,Kolkata,West Bengal,East,11,114.06,1254.66,10,1129.19,Card,Wholesale
2025-03-19,CUST0203,INV101347,PROD0048,Product 48,Personal Care,Soap,Indore,Madhya Pradesh,Central,1,291.93,291.93,0,291.93,Wallet,Retail
2024-02-12,CUST0197,INV101348,PROD0155,Product 155,Produce,Herbs,Nagpur,Maharashtra,West,15,158.01,2370.15,0,2370.15,Net Banking,Online
2024-03-23,CUST0342,INV101349,PROD0121,Product 121,Beverages,Soda,Patna,Bihar,East,23,156.38,3596.74,0,3596.74,Cash,Retail
2023-04-02,CUST0318,INV101350,PROD0177,Product 177,Snacks,Biscuits,Nashik,Maharashtra,West,13,105.86,1376.18,12.5,1204.16,Cash,Wholesale
2023-03-16,CUST0165,INV101351,PROD0015,Product 15,Snacks,Chocolates,Lucknow,Uttar Pradesh,North,15,45.86,687.9,10,619.11,Card,Distributor
2025-04-12,CUST0003,INV101352,PROD0123,Product 123,Beverages,Coffee,Kolkata,West Bengal,East,6,126.39,758.34,0,758.34,Cash,Retail
2024-09-26,CUST0333,INV101353,PROD0134,Product 134,Dairy,Cheese,Lucknow,Uttar Pradesh,North,22,76.19,1676.18,5,1592.37,Card,Retail
2023-08-14,CUST0276,INV101354,PROD0057,Product 57,Personal Care,Toothpaste,Kanpur,Uttar Pradesh,North,20,240.52,4810.4,0,4810.4,Cash,Retail
2025-04-13,CUST0013,INV101355,PROD0003,Product 3,Dairy,Milk,Bhopal,Madhya Pradesh,Central,19,58.97,1120.43,0,1120.43,Wallet,Retail
2025-07-22,CUST0008,INV101356,PROD0081,Product 81,Household,Detergent,Hyderabad,Telangana,South,1,377.19,377.19,10,339.47,UPI,Online
2024-02-18,CUST0037,INV101357,PROD0097,Product 97,Electronics,Power Bank,Kanpur,Uttar Pradesh,North,9,2137.83,19240.47,12.5,16835.41,Net Banking,Online
2023-04-06,CUST0366,INV101358,PROD0063,Product 63,Household,Tissue,Ahmedabad,Gujarat,West,5,200.31,1001.55,0,1001.55,Cash,Retail
2023-09-23,CUST0002,INV101359,PROD0084,Product 84,Beverages,Tea,Jaipur,Rajasthan,North,8,53.61,428.88,5,407.44,Net Banking,Distributor
2023-09-10,CUST0394,INV101360,PROD0040,Product 40,Electronics,Adapter,Bengaluru,Karnataka,South,20,2045.07,40901.4,0,40901.4,Cash,Distributor
2025-07-16,CUST0283,INV101361,PROD0087,Product 87,Bakery,Bread,Hyderabad,Telangana,South,22,179.59,3950.98,10,3555.88,Wallet,Retail
2025-02-22,CUST0230,INV101362,PROD0127,Product 127,Bakery,Bread,Hyderabad,Telangana,South,14,226.14,3165.96,12.5,2770.22,Card,Online
2024-01-21,CUST0289,INV101363,PROD0128,Product 128,Snacks,Nuts,Nagpur,Maharashtra,West,9,79.23,713.07,0,713.07,Cash,Wholesale
2025-01-21,CUST0438,INV101364,PROD0164,Product 164,Beverages,Water,Patna,Bihar,East,17,153.13,2603.21,0,2603.21,Card,Wholesale
2025-03-01,CUST0197,INV101365,PROD0005,Product 5,Personal Care,Toothpaste,Lucknow,Uttar Pradesh,North,11,256.12,2817.32,12.5,2465.16,Net Banking,Online
2023-03-08,CUST0144,INV101366,PROD0109,Product 109,Electronics,Adapter,Hyderabad,Telangana,South,19,1006.48,19123.12,5,18166.96,UPI,Online
2023-05-06,CUST0227,INV101367,PROD0027,Product 27,Beverages,Soda,Kolkata,West Bengal,East,15,110.03,1650.45,5,1567.93,UPI,Distributor
2024-11-11,CUST0186,INV101368,PROD0099,Product 99,Dairy,Yogurt,Kanpur,Uttar Pradesh,North,23,67.22,1546.06,0,1546.06,Card,Distributor
2023-08-22,CUST0371,INV101369,PROD0016,Product 16,Household,Detergent,Vadodara,Gujarat,West,5,137.67,688.35,0,688.35,Cash,Online
2024-05-30,CUST0272,INV101370,PROD0005,Product 5,Personal Care,Lotion,Lucknow,Uttar Pradesh,North,9,112.72,1014.48,0,1014.48,UPI,Online
2024-07-30,CUST0434,INV101371,PROD0084,Product 84,Electronics,Charger,Indore,Madhya Pradesh,Central,23,1359.81,31275.63,5,29711.85,UPI,Wholesale
2025-07-03,CUST0089,INV101372,PROD0086,Product 86,Dairy,Yogurt,Visakhapatnam,Andhra Pradesh,South,16,67.24,1075.84,0,1075.84,Net Banking,Wholesale
2023-09-14,CUST0231,INV101373,PROD0048,Product 48,Dairy,Milk,Patna,Bihar,East,19,181.48,3448.12,0,3448.12,Net Banking,Distributor
2023-03-11,CUST0070,INV101374,PROD0003,Product 3,Electronics,Adapter,Kolkata,West Bengal,East,6,1902.04,11412.24,0,11412.24,Card,Distributor
2024-05-02,CUST0441,INV101375,PROD0181,Product 181,Household,Tissue,Kolkata,West Bengal,East,19,327.43,6221.17,12.5,5443.52,Wallet,Distributor
2025-07-03,CUST0214,INV101376,PROD0178,Product 178,Personal Care,Toothpaste,Thane,Maharashtra,West,13,59.84,777.92,0,777.92,Card,Wholesale
2024-06-13,CUST0271,INV101377,PROD0111,Product 111,Electronics,Earphones,Bhopal,Madhya Pradesh,Central,14,1618.83,22663.62,0,22663.62,UPI,Online
2024-12-11,CUST0471,INV101378,PROD0134,Product 134,Produce,Herbs,Ahmedabad,Gujarat,West,19,123.34,2343.46,0,2343.46,Card,Retail
2025-03-18,CUST0172,INV101379,PROD0200,Product 200,Bakery,Cake,Jaipur,Rajasthan,North,4,154.73,618.92,0,618.92,UPI,Online
2025-01-30,CUST0014,INV101380,PROD0176,Product 176,Personal Care,Lotion,Kolkata,West Bengal,East,13,155.89,2026.57,0,2026.57,Wallet,Distributor
2023-07-16,CUST0043,INV101381,PROD0084,Product 84,Electronics,Adapter,Jaipur,Rajasthan,North,18,2492.66,44867.88,5,42624.49,UPI,Online
2024-05-27,CUST0350,INV101382,PROD0168,Product 168,Bakery,Pastry,Patna,Bihar,East,20,81.18,1623.6,5,1542.42,UPI,Distributor
2024-03-22,CUST0305,INV101383,PROD0119,Product 119,Electronics,Power Bank,Nagpur,Maharashtra,West,11,1685.91,18545.01,10,16690.51,Cash,Wholesale
2025-05-15,CUST0436,INV101384,PROD0020,Product 20,Beverages,Coffee,Visakhapatnam,Andhra Pradesh,South,18,169.9,3058.2,0,3058.2,Cash,Wholesale
2023-07-04,CUST0093,INV101385,PROD0123,Product 123,Household,Air Freshener,Hyderabad,Telangana,South,3,305.33,915.99,0,915.99,Net Banking,Wholesale
2023-04-19,CUST0031,INV101386,PROD0181,Product 181,Personal Care,Shampoo,Hyderabad,Telangana,South,14,93.35,1306.9,0,1306.9,Net Banking,Retail
2024-05-18,CUST0390,INV101387,PROD0020,Product 20,Electronics,Power Bank,Vadodara,Gujarat,West,8,2107.69,16861.52,0,16861.52,Net Banking,Retail
2023-04-27,CUST0055,INV101388,PROD0109,Product 109,Personal Care,Soap,Lucknow,Uttar Pradesh,North,3,161.61,484.83,0,484.83,Card,Online
2024-01-19,CUST0148,INV101389,PROD0069,Product 69,Produce,Herbs,Kanpur,Uttar Pradesh,North,22,88.8,1953.6,0,1953.6,Card,Retail
2023-07-11,CUST0090,INV101390,PROD0027,Product 27,Produce,Herbs,Mumbai,Maharashtra,West,2,51.98,103.96,0,103.96,Card,Wholesale
2025-06-30,CUST0016,INV101391,PROD0047,Product 47,Produce,Herbs,Kanpur,Uttar Pradesh,North,16,12.58,201.28,12.5,176.12,UPI,Retail
2024-03-08,CUST0137,INV101392,PROD0048,Product 48,Produce,Vegetables,Vadodara,Gujarat,West,12,84.22,1010.64,5,960.11,UPI,Retail
2025-04-05,CUST0280,INV101393,PROD0007,Product 7,Snacks,Chocolates,Patna,Bihar,East,24,78.51,1884.24,12.5,1648.71,UPI,Wholesale
2023-02-03,CUST0042,INV101394,PROD0103,Product 103,Household,Air Freshener,Pune,Maharashtra,West,19,185.83,3530.77,0,3530.77,Cash,Retail
2023-07-07,CUST0150,INV101395,PROD0150,Product 150,Household,Cleaner,Chennai,Tamil Nadu,South,10,114.02,1140.2,0,1140.2,Net Banking,Distributor
2023-06-13,CUST0130,INV101396,PROD0072,Product 72,Produce,Herbs,Ahmedabad,Gujarat,West,8,83.51,668.08,0,668.08,UPI,Distributor
2024-07-06,CUST0289,INV101397,PROD0072,Product 72,Electronics,Adapter,Ahmedabad,Gujarat,West,14,371.19,5196.66,0,5196.66,Wallet,Retail
